nome,points,ranking,details,kimono,category,belt,division,gender
Jeremy Thomas Calder,90,5,https://ibjjf.com/athletes/jeremy-calder,ranking-geral-gi,adult,blue,mediumheavy,male
Eldin Music,89,6,https://ibjjf.com/athletes/eldin-music,ranking-geral-gi,adult,blue,mediumheavy,male
Lucas Ramos da Silva,84,7,https://ibjjf.com/athletes/lucas-silva-2dbfecb7b829,ranking-geral-gi,adult,blue,mediumheavy,male
Otsuki Taisei,81,8,https://ibjjf.com/athletes/otsuki-taisei,ranking-geral-gi,adult,blue,mediumheavy,male
Kade G Ryan,66,9,https://ibjjf.com/athletes/kade-ryan,ranking-geral-gi,adult,blue,mediumheavy,male
Gabriele Musumeci,65,10,https://ibjjf.com/athletes/gabriele-musumeci,ranking-geral-gi,adult,blue,mediumheavy,male
Leonardo Augusto Fonseca,230,1,https://ibjjf.com/athletes/leonardo-fonseca-d57e453cd143,ranking-geral-gi,master,blue,mediumheavy,male
Peter George Vanvoorhis,135,2,https://ibjjf.com/athletes/peter-vanvoorhis,ranking-geral-gi,master,blue,mediumheavy,male
William Thomas Pohlman,108,3,https://ibjjf.com/athletes/william-pohlman-08fbcd858e9e,ranking-geral-gi,master,blue,mediumheavy,male
Maksym Ryndovskyi,108,3,https://ibjjf.com/athletes/maksym-ryndovskyi,ranking-geral-gi,master,blue,mediumheavy,male
Jose Antonio Olivares Delgado,108,3,https://ibjjf.com/athletes/jose-delgado-7fb377836b39,ranking-geral-gi,master,blue,mediumheavy,male
Liam Brick,78,6,https://ibjjf.com/athletes/liam-brick,ranking-geral-gi,master,blue,mediumheavy,male
Marin Louis Jean Lazzaroni,66,7,https://ibjjf.com/athletes/marin-lazzaroni,ranking-geral-gi,master,blue,mediumheavy,male
Reginald Corey Smith,65,8,https://ibjjf.com/athletes/reginald-smith,ranking-geral-gi,master,blue,mediumheavy,male
James Russell Durbin Jr.,63,9,https://ibjjf.com/athletes/james-jr-8c93f8c3b490,ranking-geral-gi,master,blue,mediumheavy,male
Charles P. Stration Jr,63,9,https://ibjjf.com/athletes/charles-jr-985f02122c63,ranking-geral-gi,master,blue,mediumheavy,male
Dayton Michael Hall,135,1,https://ibjjf.com/athletes/dayton-hall,ranking-geral-gi,adult,white,mediumheavy,male
Gunao Kim,81,2,https://ibjjf.com/athletes/gunao-kim,ranking-geral-gi,adult,white,mediumheavy,male
Ricardo Efren Ixta,65,3,https://ibjjf.com/athletes/ricardo-ixta,ranking-geral-gi,adult,white,mediumheavy,male
Gabriel Altali Brocchine,54,4,https://ibjjf.com/athletes/gabriel-brocchine,ranking-geral-gi,adult,white,mediumheavy,male
Thomas Terence Lappin,54,4,https://ibjjf.com/athletes/thomas-lappin,ranking-geral-gi,adult,white,mediumheavy,male
Brandon Jonathon Vasquez,54,4,https://ibjjf.com/athletes/brandon-vasquez,ranking-geral-gi,adult,white,mediumheavy,male
Kossivi Xavier Esse,45,7,https://ibjjf.com/athletes/kossivi-esse,ranking-geral-gi,adult,white,mediumheavy,male
Saje Sincere Harrison,45,7,https://ibjjf.com/athletes/saje-harrison,ranking-geral-gi,adult,white,mediumheavy,male
Julien Chavannes,39,9,https://ibjjf.com/athletes/julien-chavannes,ranking-geral-gi,adult,white,mediumheavy,male
Trey Reuben Togo,36,10,https://ibjjf.com/athletes/trey-togo,ranking-geral-gi,adult,white,mediumheavy,male
Reynaldo Veras Tanada Jr,165,1,https://ibjjf.com/athletes/reynaldo-jr-85a845ed8aaf,ranking-geral-gi,master,white,mediumheavy,male
Roberto Temiz,108,2,https://ibjjf.com/athletes/roberto-temiz,ranking-geral-gi,master,white,mediumheavy,male
Bruno Souza Diniz,72,3,https://ibjjf.com/athletes/bruno-diniz,ranking-geral-gi,master,white,mediumheavy,male
Marcelino de Oliveira Franca,69,4,https://ibjjf.com/athletes/marcelino-franca,ranking-geral-gi,master,white,mediumheavy,male
Jae Min Oh,54,5,https://ibjjf.com/athletes/jae-oh,ranking-geral-gi,master,white,mediumheavy,male
Talles Henrique Souza Borges,54,5,https://ibjjf.com/athletes/talles-borges,ranking-geral-gi,master,white,mediumheavy,male
Tony Merrell Morgan ll,54,5,https://ibjjf.com/athletes/tony-ll,ranking-geral-gi,master,white,mediumheavy,male
Nicholas James Lagriola,54,5,https://ibjjf.com/athletes/nicholas-lagriola,ranking-geral-gi,master,white,mediumheavy,male
Dylan Anthony Knox,48,9,https://ibjjf.com/athletes/dylan-knox,ranking-geral-gi,master,white,mediumheavy,male
Kristián Stoilov,45,10,https://ibjjf.com/athletes/kristian-stoilov,ranking-geral-gi,master,white,mediumheavy,male
Sábatha Laís Francisco dos Santos,453,1,https://ibjjf.com/athletes/sabatha-santos,ranking-geral-gi,adult,black,mediumheavy,female
Ana Carolina Vieira Srour,282,2,https://ibjjf.com/athletes/ana-srour,ranking-geral-gi,adult,black,mediumheavy,female
Maria Malyjasiak,255,3,https://ibjjf.com/athletes/maria-malyjasiak,ranking-geral-gi,adult,black,mediumheavy,female
Amy Scot Campo,231,4,https://ibjjf.com/athletes/amy-campo,ranking-geral-gi,adult,black,mediumheavy,female
Luciana Mota Castelo Branco,204,5,https://ibjjf.com/athletes/luciana-branco,ranking-geral-gi,adult,black,mediumheavy,female
Aurélie Le Vern,173,6,https://ibjjf.com/athletes/aurelie-vern,ranking-geral-gi,adult,black,mediumheavy,female
Ingridd Alves de Sousa,122,7,https://ibjjf.com/athletes/ingridd-sousa,ranking-geral-gi,adult,black,mediumheavy,female
Letícia Cardozo de Carvalho,110,8,https://ibjjf.com/athletes/leticia-carvalho-10e5b469732d,ranking-geral-gi,adult,black,mediumheavy,female
Nikki Lloyd-Griffiths,102,9,https://ibjjf.com/athletes/nikki-lloyd-griffiths,ranking-geral-gi,adult,black,mediumheavy,female
Welma Moreira dos Santos,98,10,https://ibjjf.com/athletes/welma-santos,ranking-geral-gi,adult,black,mediumheavy,female
Elizabeth Katherine Mitrovic,324,1,https://ibjjf.com/athletes/elizabeth-mitrovic,ranking-geral-gi,master,black,mediumheavy,female
Glaucia Braga Libanio,170,2,https://ibjjf.com/athletes/glaucia-libanio,ranking-geral-gi,master,black,mediumheavy,female
Diana Ariste Rubio,144,3,https://ibjjf.com/athletes/diana-rubio,ranking-geral-gi,master,black,mediumheavy,female
Caitlin Huggins,98,4,https://ibjjf.com/athletes/caitlin-huggins,ranking-geral-gi,master,black,mediumheavy,female
Nikki Lloyd-Griffiths,93,5,https://ibjjf.com/athletes/nikki-lloyd-griffiths,ranking-geral-gi,master,black,mediumheavy,female
Magda Luciana Santos Souza,90,6,https://ibjjf.com/athletes/magda-souza,ranking-geral-gi,master,black,mediumheavy,female
Maria Dulce Von Rosenthal,87,7,https://ibjjf.com/athletes/maria-rosenthal,ranking-geral-gi,master,black,mediumheavy,female
Marilia de Lima Freire,72,8,https://ibjjf.com/athletes/marilia-freire,ranking-geral-gi,master,black,mediumheavy,female
Jéssika Bartoli Almeida,68,9,https://ibjjf.com/athletes/jessika-almeida,ranking-geral-gi,master,black,mediumheavy,female
Akeela Jovon Al-Hameed,63,10,https://ibjjf.com/athletes/akeela-al-hameed,ranking-geral-gi,master,black,mediumheavy,female
Laura Liwia Sieradzan,297,1,https://ibjjf.com/athletes/laura-sieradzan,ranking-geral-gi,adult,brown,mediumheavy,female
Gisele Constante Menezes Tavares,180,2,https://ibjjf.com/athletes/gisele-tavares,ranking-geral-gi,adult,brown,mediumheavy,female
Denise Krahn,105,3,https://ibjjf.com/athletes/denise-krahn,ranking-geral-gi,adult,brown,mediumheavy,female
Giovanna Xavier Carneiro,81,4,https://ibjjf.com/athletes/giovanna-carneiro,ranking-geral-gi,adult,brown,mediumheavy,female
Nia Blackman,72,5,https://ibjjf.com/athletes/nia-blackman,ranking-geral-gi,adult,brown,mediumheavy,female
